,gameId,season,role,lane,accountId
75,4203667931,13,DUO_CARRY,BOTTOM,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
76,4203585807,13,DUO_CARRY,BOTTOM,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
77,4203317550,13,DUO,MID,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
78,4203360196,13,DUO_SUPPORT,NONE,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
79,4203084059,13,DUO_CARRY,BOTTOM,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
80,4202987405,13,DUO_CARRY,BOTTOM,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
81,4203000493,13,DUO_CARRY,BOTTOM,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
82,4202884146,13,DUO_SUPPORT,NONE,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
83,4202869673,13,DUO_SUPPORT,NONE,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
84,4201730094,13,DUO_CARRY,BOTTOM,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
85,4201499695,13,DUO_SUPPORT,NONE,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
86,4201500789,13,DUO_CARRY,BOTTOM,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
87,4201379600,13,DUO_SUPPORT,NONE,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
88,4201322856,13,DUO_CARRY,BOTTOM,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
89,4200772794,13,DUO,MID,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
90,4200606575,13,DUO_CARRY,BOTTOM,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
91,4200384716,13,DUO_CARRY,BOTTOM,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
92,4200248621,13,SOLO,BOTTOM,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
93,4200061204,13,DUO_CARRY,BOTTOM,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
94,4199969721,13,DUO,MID,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
95,4199967505,13,SOLO,TOP,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
96,4199994989,13,DUO_CARRY,BOTTOM,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
97,4200022030,13,DUO,NONE,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
98,4199909049,13,DUO_SUPPORT,NONE,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
99,4199933616,13,DUO_CARRY,BOTTOM,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4
0,4258916333,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
1,4258855386,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
2,4258890100,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
3,4258774433,13,SOLO,TOP,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
4,4254980130,13,NONE,JUNGLE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
5,4254817990,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
6,4254801644,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
7,4253447280,13,SOLO,MID,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
8,4247377518,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
9,4247344051,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
10,4247268176,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
11,4245889825,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
12,4245726797,13,NONE,JUNGLE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
13,4245556217,13,NONE,JUNGLE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
14,4245449218,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
15,4244692425,13,SOLO,MID,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
16,4242550101,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
17,4242447098,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
18,4237803796,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
19,4237624272,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
20,4237425538,13,DUO_SUPPORT,MID,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
21,4237340781,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
22,4237116046,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
23,4236979601,13,DUO_SUPPORT,MID,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
24,4236372792,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
25,4236318633,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
26,4236143960,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
27,4236043641,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
28,4235924037,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
29,4235742492,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
30,4235519981,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
31,4235078471,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
32,4234949834,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
33,4234447780,13,NONE,JUNGLE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
34,4234370331,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
35,4234196303,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
36,4234056418,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
37,4233079240,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
38,4233083305,13,NONE,JUNGLE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
39,4232949701,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
40,4232943914,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
41,4232855964,13,NONE,JUNGLE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
42,4232749963,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
43,4232505677,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
44,4232337981,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
45,4231280852,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
46,4230439423,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
47,4230436501,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
48,4230155493,13,NONE,JUNGLE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
49,4229991256,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
50,4229647187,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
51,4229607422,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
52,4229478090,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
53,4229417073,13,SOLO,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
54,4229275920,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
55,4228805746,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
56,4228210506,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
57,4227537214,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
58,4227456175,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
59,4227534517,13,DUO,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
60,4227462157,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
61,4227379490,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
62,4227376530,13,DUO_SUPPORT,MID,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
63,4227363096,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
64,4227176725,13,DUO_SUPPORT,MID,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
65,4227139548,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
66,4227072587,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
67,4227024771,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
68,4226878251,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
69,4226842009,13,DUO_SUPPORT,TOP,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
70,4226027327,13,DUO_SUPPORT,MID,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
71,4225265746,13,DUO_SUPPORT,MID,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
72,4225282725,13,DUO_SUPPORT,MID,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
73,4225123139,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
74,4225026620,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
75,4225020372,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
76,4224776490,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
77,4224495354,13,DUO_CARRY,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
78,4224411181,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
79,4224330912,13,NONE,JUNGLE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
80,4224223625,13,DUO_CARRY,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
81,4224095119,13,DUO_CARRY,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
82,4223949945,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
83,4223837684,13,SOLO,MID,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
84,4223860446,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
85,4223753914,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
86,4223638081,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
87,4223674260,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
88,4223063892,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
89,4223051647,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
90,4222929859,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
91,4222936250,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
92,4222892252,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
93,4222866453,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
94,4222714463,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
95,4222629735,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
96,4222661378,13,DUO_SUPPORT,BOTTOM,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
97,4222566252,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
98,4221524075,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
99,4221135144,13,DUO_SUPPORT,NONE,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S
0,4255666689,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
1,4252606818,13,SOLO,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
2,4249791293,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
3,4247319019,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
4,4246749053,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
5,4246447932,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
6,4244489185,13,DUO,NONE,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
7,4244454376,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
8,4244451038,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
9,4244336788,13,DUO_SUPPORT,NONE,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
10,4244322865,13,DUO_SUPPORT,NONE,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
11,4244167656,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
12,4244192681,13,DUO_SUPPORT,NONE,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
13,4244098322,13,DUO_SUPPORT,NONE,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
14,4244016033,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
15,4242618833,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
16,4242581306,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
17,4242460794,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
18,4242405302,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
19,4242362817,13,DUO_SUPPORT,NONE,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
20,4242034047,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
21,4241897053,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
22,4241827840,13,SOLO,MID,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
23,4241774110,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
24,4241644260,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
25,4241563962,13,SOLO,MID,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
26,4240450110,13,DUO_SUPPORT,MID,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
27,4240269900,13,SOLO,MID,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
28,4239316730,13,SOLO,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
29,4239293329,13,SOLO,TOP,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
30,4239157230,13,DUO_SUPPORT,NONE,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
31,4238597601,13,DUO_SUPPORT,NONE,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
32,4238518660,13,SOLO,MID,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
33,4235403128,13,DUO,TOP,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
34,4233050844,13,SOLO,MID,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
35,4233024983,13,DUO_SUPPORT,NONE,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
36,4232889476,13,DUO_SUPPORT,NONE,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
37,4232595490,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
38,4232293035,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
39,4232129903,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
40,4231898215,13,DUO_SUPPORT,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
41,4231860831,13,DUO,NONE,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
42,4231641307,13,DUO_SUPPORT,NONE,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
43,4230191825,13,SOLO,MID,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
44,4229937845,13,DUO_SUPPORT,NONE,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
45,4229694895,13,NONE,JUNGLE,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
46,4229566777,13,DUO,MID,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
47,4227364012,13,DUO_SUPPORT,NONE,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
48,4227309318,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
49,4227270829,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
50,4225178142,13,DUO_SUPPORT,NONE,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
51,4225191067,13,DUO_SUPPORT,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
52,4225026620,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
53,4225032030,13,DUO_SUPPORT,NONE,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
54,4224953513,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
55,4218529755,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
56,4218486082,13,DUO_CARRY,BOTTOM,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
57,4218503275,13,DUO_SUPPORT,NONE,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
58,4218447328,13,SOLO,MID,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw
