win,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,creepsPerMinDeltas0-10,creepsPerMinDeltas10-20,creepsPerMinDeltas20-30,xpPerMinDeltas0-10,xpPerMinDeltas10-20,xpPerMinDeltas20-30,goldPerMinDeltas0-10,goldPerMinDeltas10-20,goldPerMinDeltas20-30,xpDiffPerMinDeltas,damageTakenPerMinsDeltas,damageTakenDiffPerMinsDeltas,summonerName
1,2,3,21,0,1,0,541,0,0,0,0,0,33077,31553,1487,36,0,21104,19714,1353,36,21726,5,5351,3220,1047,56,30,6880,2104,4557,218,8777,8125,0,0,7,0,0,0,82,15,7,0,38,2,0,0,0,0,0,1,0.1,0.1,0.5,258.6,491.3,544.7,195.1,297.4,302.4,-55.299999999999955,78.6,164.15000000000003,"{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}",곽보성김태민
0,0,7,1,0,0,0,226,0,0,0,0,0,46900,8181,38718,0,0,8556,1891,6665,0,1609,1,12461,0,0,12,14,14751,2118,11964,669,4285,3900,0,0,92,0,0,0,311,9,2,0,6,1,0,0,0,0,NaN,5.4,NaN,377.8,NaN,219.7,NaN,-60.97999999999996,NaN,"{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}",칼과 창 방패
0,4,8,11,3,1,1,460,0,0,0,0,0,43749,590,28163,14996,0,13881,590,6624,6666,2740,1,47212,7066,3838,92,43,29952,8128,20174,1649,9934,9550,2,0,51,0,0,0,144,13,10,0,44,17,0,0,1,0,0,1,2,2.2,0.8999999999999999,265,299.4,405.5,267,318.1,298.2,"{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}",곽보성김태민
1,0,7,15,0,0,0,536,0,0,0,0,0,36475,22943,7107,6424,0,9717,7563,1096,1057,18438,5,28796,4323,194,68,37,31424,11335,14888,5200,8586,7310,0,1,32,1,0,0,150,14,12,0,36,6,0,0,0,0,1,0,1.4,1.2,0.2,236.89999999999998,371.2,288.8,155.89999999999998,262.5,214.3,-14.5,10.849999999999966,-75.70000000000005,"{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}",역시폭군
0,7,8,4,2,1,1,522,0,0,0,0,0,239078,4536,225240,9301,1140,26862,594,25736,532,3190,3,18156,12618,3077,48,16,20958,11798,8720,439,15472,15275,0,0,255,54,39,4,221,15,9,0,18,11,0,0,0,0,0,0,8.5,9.2,6.1,338.79999999999995,548.1,390,393.3,463,520.1,4.299999999999969,9.750000000000028,-414.15,"{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}",T1 Gumayusi
1,3,4,4,0,1,0,694,0,0,0,0,0,291344,6788,276974,7581,917,13532,879,12550,102,1898,1,15468,24729,4128,54,6,21085,12389,8133,562,15082,13500,1,0,318,44,23,0,173,17,2,0,14,12,0,0,0,0,0,0,7.3999999999999995,9,10.7,300.7,475.5,654.2,280,368.8,488.4,"{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}",madkoed
1,2,5,4,2,1,1,831,0,0,0,0,0,203052,6140,179852,17059,0,17508,1928,15249,330,8764,1,25240,18914,5124,34,26,32917,6153,23756,3007,12484,12000,1,0,236,20,1,4,86,17,5,0,9,6,0,0,0,0,0,0,6.9,8.6,8.1,439.29999999999995,599.4,646.7,238.8,505,434,"{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}",눈가루 OwO
0,7,4,8,5,2,1,623,1,0,0,0,0,126128,48429,68294,9404,0,16079,5083,10244,751,9978,1,20792,21178,0,47,29,30819,12130,17205,1483,9800,9575,0,0,31,96,67,0,249,12,5,0,16,12,0,0,0,0,0,0,0.8,1.5,NaN,398.1,448.9,NaN,453.3,395.9,NaN,-15.600000000000023,-99.49999999999997,NaN,"{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}",KT Malrang
1,1,2,1,0,1,0,698,0,0,0,0,0,81658,71386,10272,0,0,8224,7613,611,0,11923,1,9197,5482,3370,11,3,14142,4663,9007,471,7364,6050,1,0,154,4,1,0,91,13,0,0,7,0,0,0,0,0,NaN,6.7,6.5,NaN,399.3,463,NaN,247.79999999999998,341.6,NaN,"{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}",삐삐계약
0,2,5,2,0,1,0,633,0,0,0,0,0,83893,0,83893,0,397,10417,0,10417,0,562,2,5813,3361,1367,17,11,11417,5492,5343,581,7674,7525,1,0,170,10,3,0,19,11,2,0,7,4,1,0,0,0,0,0,9.8,NaN,361.5,NaN,360.4,NaN,-47.059999999999974,NaN,"{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}",Gen G Ruler
