summonerName,win,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,creepsPerMinDeltas0-10,creepsPerMinDeltas10-20,creepsPerMinDeltas20-30,xpPerMinDeltas0-10,xpPerMinDeltas10-20,xpPerMinDeltas20-30,goldPerMinDeltas0-10,goldPerMinDeltas10-20,goldPerMinDeltas20-30,xpDiffPerMinDeltas0-10,xpDiffPerMinDeltas10-20,xpDiffPerMinDeltas20-30,damageTakenPerMinsDeltas0-10,damageTakenPerMinsDeltas10-20,damageTakenPerMinsDeltas20-30,damageTakenDiffPerMinsDeltas0-10,damageTakenDiffPerMinsDeltas10-20,damageTakenDiffPerMinsDeltas20-30
Nyu,0,4,9,8,0,1,0,141,0,0,0,0,0,30205,10399,19805,0,0,9478,4730,4748,0,2562,4,4656,0,0,0,0,15255,9440,5746,67,9857,9050,0,0,32,0,NaN,2.2,NaN,617.3,NaN,468.4,NaN,0.09999999999990905,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nyu,1,7,7,21,2,2,2,138,1,0,0,0,0,30802,27858,2943,0,0,13757,12900,857,0,2302,3,4424,1424,1424,0,53,11703,3392,7547,763,9788,9600,1,0,15,0,NaN,1.3,NaN,634.1,NaN,550.3,NaN,53.98000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nyu,1,7,5,17,4,2,2,142,2,0,0,0,0,55221,48380,1841,5000,0,20181,19835,345,0,3309,5,3650,7014,7014,0,20,11565,5927,5620,17,9454,7600,3,0,25,0,NaN,1.1,NaN,712.2,NaN,604.0999999999999,NaN,79.38000000000011,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nyu,0,5,8,1,2,1,1,372,0,0,0,0,0,95902,73870,8823,13208,0,14561,13155,529,876,1519,1,4536,15181,11606,8,12,19204,7782,7670,3751,8467,7600,2,0,121,0,0,0,250,14,0,0,4,1,0,0,0,0,NaN,4.4,5.7,NaN,370.9,511.4,NaN,220.89999999999998,287.8,NaN,-54.29999999999998,-100.90000000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nyu,1,11,16,20,3,2,2,183,2,0,0,0,0,79269,71628,7640,0,0,17729,16598,1131,0,8053,4,10919,2214,2214,0,26,37403,24278,12697,428,15930,14750,0,0,51,0,NaN,1.1,2.8,NaN,694,1294.5,NaN,559.4,596.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nyu,0,4,10,23,2,2,2,127,1,0,0,0,0,30959,23381,7577,0,25,12637,9330,3306,0,3084,4,35986,553,553,0,22,24168,9692,13196,1280,10294,9500,0,0,19,0,NaN,1.1,NaN,623.4000000000001,NaN,462.90000000000003,NaN,-97.24000000000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tay,0,2,8,8,0,1,0,331,0,0,0,0,0,97452,1370,89235,6846,363,11918,1295,10623,0,4678,3,8683,6006,1433,14,9,19799,7287,12057,454,10677,10175,0,0,197,0,0,0,84,14,0,0,5,2,1,0,0,0,0,0,6.3,8.4,5,278.4,456,521.6,268.9,393,348,-43.900000000000006,-36.099999999999966,-134.29999999999995,NaN,NaN,NaN,NaN,NaN,NaN
Tay,0,3,4,4,2,1,1,565,0,0,0,0,0,53112,2135,48591,2385,417,7891,600,7290,0,1472,3,4848,0,0,9,5,12098,4510,6682,905,7038,6700,0,0,135,0,0,0,75,10,0,0,5,1,0,0,0,0,0,0,6.4,7.1,NaN,296.1,371.20000000000005,NaN,306.29999999999995,345.9,NaN,6.299999999999983,-30.099999999999966,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tay,0,5,5,7,2,2,2,898,1,0,0,0,0,147981,4027,133174,10778,763,22659,1668,18412,2578,5052,3,10486,8717,2437,18,19,17401,5531,10198,1671,12810,12225,0,0,223,6,3,0,38,15,1,0,10,3,0,0,0,0,0,0,7.4,8.8,5.6,265.2,427,572.5,252,408.4,403.29999999999995,-24.50000000000003,-70.69999999999996,-46.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN
Tay,0,4,8,6,2,1,1,437,0,0,0,0,0,146494,102210,36676,7607,0,23604,17665,5135,804,5538,4,15812,6598,2897,17,10,21125,6493,14134,497,11250,10300,1,0,161,30,23,0,192,15,0,0,10,1,0,0,0,0,0,0,7.4,4.6,2.9000000000000004,431.1,404.29999999999995,382.6,263.9,370.9,364.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tay,1,4,5,19,2,1,1,692,0,0,0,0,0,163021,9488,151656,1876,0,26117,2388,23729,0,4213,1,38097,19040,8900,35,70,35922,7416,26025,2481,14136,12625,3,0,187,23,9,3,509,17,1,0,6,11,0,0,1,0,0,1,6.7,8.5,2.2,490.29999999999995,590.3,366.6,307.6,470.2,364.5,106.9,78.10000000000002,114.39999999999998,NaN,NaN,NaN,NaN,NaN,NaN
Tay,0,9,10,4,2,2,4,427,1,0,0,0,0,155558,2059,146201,7296,599,31572,626,25129,5816,5497,1,55871,6379,4303,21,56,46756,13493,30241,3021,13852,13833,1,0,186,12,8,4,111,16,0,0,11,4,0,0,0,0,0,0,6.6,7.1,2.6,477.3,683.6,238.8,299.8,485.1,320,45.80000000000001,252.20000000000002,-207.79999999999998,NaN,NaN,NaN,NaN,NaN,NaN
Tay,0,9,9,26,3,2,3,183,1,0,0,0,0,84738,0,80802,3936,358,27060,0,24586,2474,1134,1,6058,1198,1198,0,2,15658,5703,9484,470,12487,12300,0,0,74,0,NaN,4.300000000000001,NaN,744.7,NaN,631.2,NaN,43.900000000000034,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tay,1,11,3,32,5,2,3,460,2,0,0,0,0,62860,50989,10807,1062,0,26068,20418,4587,1062,9843,5,10489,2931,2931,0,44,14639,5586,7673,1379,13612,12400,0,0,40,0,NaN,1.7000000000000002,NaN,791.5,NaN,627.4,NaN,53.360000000000014,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tay,0,11,18,13,2,2,1,130,3,0,0,0,0,56713,3189,51112,2411,557,29640,883,27856,899,73,1,32535,1860,1860,0,57,51644,17164,32275,2203,13747,15990,1,0,30,0,NaN,1.4,1.5,NaN,616.9,1071.4,NaN,482.8,681.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tay,1,9,3,8,6,2,2,1223,1,0,0,0,0,116637,8585,105744,2307,0,16380,1846,14534,0,1792,1,33562,9901,6182,31,39,25389,4043,14314,7031,12345,11750,2,1,170,0,0,0,440,17,2,0,5,5,0,0,0,0,1,0,5.6,6.9,4.2,456,703.2,481.9,278.20000000000005,476,388,33.099999999999994,249.1,-177.1,NaN,NaN,NaN,NaN,NaN,NaN
Shini,0,7,16,17,3,3,1,201,1,1,0,0,0,52069,0,49904,2165,0,28279,0,26209,2070,11047,1,74378,247,247,0,46,52969,28048,19841,5079,14830,14250,1,0,24,0,NaN,1,0.5,NaN,680.9,914.9000000000001,NaN,517.9,500.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Shini,0,9,10,15,3,2,3,181,2,0,0,0,0,75642,0,63793,11848,679,29579,0,25094,4484,4857,1,10690,1627,1627,0,13,24185,14308,9002,873,13979,13100,1,0,56,0,NaN,2.3,2.7,NaN,634.7,1048.1,NaN,465.3,699.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Shini,0,4,12,5,0,1,0,169,0,0,0,0,0,40877,1618,38521,738,0,13648,708,12696,243,2510,1,15161,0,0,0,1,26250,17169,7509,1570,9863,8950,0,0,36,0,NaN,2,NaN,628.2,NaN,482.8,NaN,-158.07999999999993,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Shini,1,4,6,23,0,1,0,324,0,0,0,0,0,38699,34243,988,3467,11,14552,13172,438,940,1204,1,40239,276,276,0,28,24825,3983,19831,1011,11031,10100,0,0,33,0,NaN,2.1,NaN,646.5,NaN,498.5,NaN,23.539999999999964,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Shini,0,0,11,9,0,0,0,158,0,0,0,0,0,28761,26741,1529,490,0,8124,7108,568,447,585,1,5545,22,22,0,17,15185,7401,7148,636,6691,6250,0,0,24,0,NaN,1.6,NaN,661.2,NaN,420.9,NaN,-183.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Shini,1,12,13,32,3,3,3,205,2,1,0,0,0,48691,36078,11529,1084,31,22458,16807,4706,944,2200,1,55405,703,703,0,40,37501,18411,16770,2319,15832,14850,1,0,24,0,NaN,0.8,1.1,NaN,632.9,1188.2,NaN,459.79999999999995,713.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Shini,1,6,11,7,2,1,1,300,0,0,0,0,0,87561,1801,77349,8410,339,19080,1401,17678,0,2602,3,6736,7389,2573,20,44,19315,10728,7553,1033,9708,8850,0,0,91,16,8,0,504,12,0,0,8,1,0,0,0,0,0,0,4,3.8,NaN,254.7,285.5,NaN,261.7,358.8,NaN,0.4999999999999716,-56.49999999999994,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Shini,1,6,5,10,3,1,2,560,0,0,0,0,0,89593,66522,16840,6230,17,15586,12623,1971,990,6593,5,40411,4951,496,14,60,24796,6909,16888,999,8985,8700,0,0,28,82,61,0,686,13,0,0,9,0,0,0,0,0,NaN,0.2,2.1,NaN,285.70000000000005,446.1,NaN,246.2,347.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Shini,0,4,7,4,0,1,0,697,0,0,0,0,0,79366,0,76576,2789,450,10405,0,9947,457,1884,1,9260,3891,579,16,21,15567,3273,11701,592,8692,8425,0,0,154,0,0,0,85,13,1,0,8,1,0,0,0,0,0,0,7,5.5,NaN,471.5,428,NaN,236.9,403.4,NaN,-17.400000000000034,-135.60000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Shini,0,0,2,0,0,0,0,742,0,0,0,0,0,32950,0,32700,250,0,3160,0,2910,250,0,0,2837,0,0,5,10,5678,2138,3455,84,3872,2900,0,0,74,0,0,0,59,10,0,0,3,0,0,0,0,0,NaN,3.6,NaN,346.7,NaN,184,NaN,-93.82000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Envy,0,1,7,2,0,1,0,294,0,0,0,0,0,75444,10358,62894,2192,0,7881,2550,4678,652,2500,1,7910,3347,3347,7,12,14747,5425,9053,268,7300,6000,1,0,136,0,0,0,50,11,0,0,5,0,1,0,0,0,0,0,5.4,8.2,NaN,328.4,441.9,NaN,253.60000000000002,413.5,NaN,-182.9,-94.00000000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Envy,0,3,9,5,2,1,1,405,0,0,0,0,0,160136,110241,43121,6773,15,21908,16891,4800,216,3053,1,45141,10228,2039,21,33,28344,10996,16013,1334,11140,11200,1,0,155,32,15,0,855,16,0,0,10,2,0,0,0,0,0,0,4.4,6.5,3.2,362.8,582.3,377.2,211.6,417.1,343.9,-117.09999999999997,-80,-183.90000000000003,NaN,NaN,NaN,NaN,NaN,NaN
Envy,0,3,12,4,2,1,1,325,0,0,0,0,0,106941,76074,7563,23302,0,15790,11414,905,3470,2498,1,11465,66,66,15,29,26566,13175,12762,628,8139,8075,0,0,119,10,10,0,270,12,1,0,10,0,1,0,0,0,0,0,3.8,4.4,NaN,282.9,294.8,NaN,258.9,242,NaN,-165.9,-179.59999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Envy,0,5,16,6,2,1,1,358,0,0,0,0,0,147919,92900,14105,40914,0,28440,20477,1917,6045,4140,1,15949,5348,3938,23,31,43249,23874,18537,836,11611,10725,0,0,173,8,4,0,138,16,3,0,13,0,0,0,0,0,0,0,6.699999999999999,5.6,4.1,464,437.7,358,316.5,368.9,225.9,27.700000000000045,-158.50000000000003,-266.8,NaN,NaN,NaN,NaN,NaN,NaN
Envy,1,9,6,6,5,2,2,721,2,0,0,0,0,226965,9191,199461,18311,626,23161,1459,18448,3252,19781,2,36708,29993,13665,21,10,43204,13814,28066,1322,15896,14508,7,2,221,33,10,16,230,17,1,0,12,3,0,0,1,0,1,0,7.5,8.3,2.8,459,600.1,391.29999999999995,248.1,519.3,432.20000000000005,11.300000000000011,95.80000000000004,-13.900000000000006,NaN,NaN,NaN,NaN,NaN,NaN
Envy,1,9,12,8,0,1,0,461,0,0,0,0,0,150967,141176,9791,0,0,29798,28668,1130,0,2066,1,13283,8452,4646,23,36,27138,9738,16300,1099,13629,12850,2,0,196,8,8,0,324,16,2,0,11,2,0,0,0,0,0,1,8,7.6,2,478.1,508.70000000000005,339.7,330.4,420.3,380,58.900000000000006,58,-317.90000000000003,NaN,NaN,NaN,NaN,NaN,NaN
Envy,0,2,10,2,0,1,0,373,0,0,0,0,0,112726,2024,101151,9550,435,20639,832,13951,5855,10790,5,21049,6773,6773,9,8,30132,2551,23251,4329,10149,9833,2,0,151,12,12,0,91,13,0,0,7,0,1,0,1,0,0,0,6.3,6.2,NaN,406,453.1,NaN,348.4,420.70000000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Envy,1,11,7,4,5,2,2,451,1,0,0,0,0,174716,20630,146425,7660,0,20667,6233,13944,490,10867,1,21044,5706,2009,33,16,32501,12074,18750,1675,14983,12283,0,1,212,28,16,4,156,17,2,0,11,2,0,0,0,0,0,0,5.9,8.8,NaN,373.5,684.1,NaN,252.60000000000002,541.9000000000001,NaN,-138.79999999999998,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Envy,1,5,4,8,2,1,2,728,0,0,0,0,0,100240,11438,78094,10707,0,18107,4207,13117,782,3500,1,14086,6993,6993,21,14,16734,1131,15157,446,9588,8058,1,0,140,4,0,4,70,13,3,0,9,1,0,0,0,0,0,1,8.7,5.3,NaN,512.5,464.5,NaN,380.7,486.29999999999995,NaN,121.30000000000001,91.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Envy,0,12,12,9,3,1,3,600,0,0,0,0,0,287630,198431,19889,69308,0,38000,29641,1544,6815,9613,1,16100,20060,5804,58,27,38512,17861,19634,1017,18403,17575,1,0,274,23,12,6,117,18,3,0,17,3,1,0,0,0,0,1,6,7.5,4.9,488,555.3,393.8,310.79999999999995,459.4,354.3,80.4,207.2,-93.10000000000002,NaN,NaN,NaN,NaN,NaN,NaN
Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6713,0,0,0,0,0,NaN,0,NaN,300,NaN,324.3,NaN,-137.89999999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gemini,1,10,10,16,4,2,2,334,2,0,0,0,0,78593,1895,75206,1491,434,27759,995,25272,1491,2138,1,21715,136,136,0,11,29478,9775,19173,529,17854,16950,0,0,55,0,NaN,1.2000000000000002,1.9,2.4,698.7,1024.1,1230.2,403.6,635.5,562.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gemini,0,6,9,14,3,2,2,303,2,0,0,0,0,36473,25127,11151,193,0,17155,12535,4425,193,1996,1,29011,586,586,0,29,26319,15550,9957,812,11517,10700,0,0,14,0,NaN,0.4,1,NaN,623.4,1018.3000000000001,NaN,424.8,564.3,NaN,-7.633333333333326,-77.36666666666673,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gemini,0,0,12,5,0,0,0,122,0,0,0,0,0,20129,12133,7995,0,449,2761,955,1806,0,877,2,4819,4583,4583,0,2,14436,9938,2378,2119,6959,5850,1,0,27,0,0,0,76,8,0,0,0,0,0,0,0,0,NaN,2,NaN,342.09999999999997,NaN,463.1,NaN,-106.00000000000009,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gemini,1,15,5,12,8,2,3,806,2,0,0,0,0,182536,25290,153910,3335,0,41024,9767,29609,1647,1694,1,18129,26808,8825,36,12,21320,6299,13743,1278,18028,16650,2,0,204,12,4,4,246,18,2,0,13,4,0,0,0,0,0,1,8.4,6,3.6,362.8,487.1,566.7,281.5,425.1,429.70000000000005,78.80000000000003,55.599999999999994,23.849999999999994,NaN,NaN,NaN,NaN,NaN,NaN
Gemini,0,2,8,10,0,1,0,412,0,0,0,0,0,59675,46922,5817,6935,0,17077,15898,487,692,832,1,8250,784,585,56,32,20118,9909,9350,858,8767,8610,0,0,52,0,0,0,326,14,11,0,24,10,0,0,0,0,0,0,1.4,1.7000000000000002,1.1,229.8,360.2,311.1,151,300.1,275.4,-56.500000000000014,-65.44999999999999,-48.150000000000006,NaN,NaN,NaN,NaN,NaN,NaN
Gemini,1,2,1,7,0,1,0,987,0,0,0,0,0,156424,11314,138217,6892,855,15246,3826,10072,1347,3493,1,6437,8016,4019,22,14,11333,6364,4803,166,9961,9108,0,0,183,12,0,0,301,15,5,0,11,1,0,0,0,1,NaN,6.5,9.3,NaN,456.7,731.4000000000001,NaN,262,545.4,NaN,-11.399999999999977,202.50000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gemini,1,13,6,28,4,2,4,414,1,0,0,0,0,251057,29485,217481,4091,1224,49074,12723,33173,3177,9930,1,25332,1339,1339,0,33,24989,20126,4725,136,18317,16283,0,0,148,0,NaN,3.7,8.1,NaN,744.8,1491.2,NaN,558,859.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gemini,1,9,9,9,2,2,2,192,1,0,0,0,0,48402,7843,40168,389,0,12671,4315,7966,389,3976,1,19480,927,927,0,15,24788,13722,9866,1200,12522,10253,0,0,62,0,NaN,3.8,NaN,719.5999999999999,NaN,606.5,NaN,-16.19999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gemini,1,2,6,17,0,1,0,654,0,0,0,0,0,358998,22161,323716,13120,1285,31521,10241,17505,3774,9358,1,19768,9412,4602,44,16,31649,18704,12444,500,16645,16358,2,1,286,4,4,0,569,18,9,0,20,4,1,0,0,0,0,0,6.7,8.4,6.199999999999999,433.8,520.2,482.9,308.9,435.2,357,-71.39999999999998,-58.400000000000006,42.89999999999998,NaN,NaN,NaN,NaN,NaN,NaN
M1ssion,0,3,9,1,0,1,0,248,0,0,0,0,0,66420,0,65874,545,310,5727,0,5182,545,859,1,7861,2745,2745,10,2,15751,7442,5390,2918,6589,6425,0,0,97,0,0,0,94,11,2,0,6,0,0,0,0,0,0,0,5,4.6,NaN,409,372.6,NaN,245.1,337.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M1ssion,1,6,8,5,2,1,1,264,0,0,0,0,0,60023,48951,10601,470,0,12060,10143,1445,470,1418,1,10455,1785,1785,9,15,18155,2423,14660,1072,8709,8275,0,0,89,8,4,4,41,14,1,0,5,3,0,0,0,0,0,0,4.4,3.8,NaN,407.90000000000003,528.2,NaN,304.29999999999995,322.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M1ssion,0,5,6,5,5,1,1,1103,0,0,0,0,0,183614,39400,125732,18481,0,14004,3138,9403,1462,22190,1,33256,59786,9101,16,19,49602,16574,32563,463,11842,11708,4,0,56,115,66,8,354,15,0,0,2,2,0,0,0,1,NaN,0.1,2.6,2.8,337,599.9,380.1,300.70000000000005,474,314.7,41.5,244.6,-307.4,NaN,NaN,NaN,NaN,NaN,NaN
M1ssion,0,0,5,0,0,0,0,255,0,0,0,0,0,40107,32978,7025,103,0,4819,4300,415,103,0,0,3323,1719,0,5,11,9119,5914,2832,372,4147,3025,0,0,93,0,0,0,30,10,1,0,5,0,0,0,0,0,NaN,6.6,NaN,450.6,NaN,228.8,NaN,-60.43999999999991,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M1ssion,1,8,6,2,2,2,2,518,1,0,0,0,0,120528,7071,98082,15373,0,9330,1638,7430,262,6252,1,10868,29811,1299,11,10,21515,5606,15530,377,10283,8675,1,0,11,116,69,9,230,12,0,0,2,1,0,0,0,0,0,0,0,1,NaN,272.9,459.59999999999997,NaN,287.5,423.5,NaN,-83.2,54.69999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M1ssion,0,12,5,14,5,3,4,194,3,1,0,0,0,87621,2419,84321,880,548,32603,1309,30413,880,2896,3,5784,898,898,0,26,12159,4444,7475,240,12282,12150,0,0,86,0,NaN,6.300000000000001,NaN,877.1,NaN,709.4,NaN,-23.200000000000102,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M1ssion,0,6,9,7,4,1,1,266,0,0,0,0,0,79340,18920,57753,2665,478,10779,1966,8429,382,1054,1,10383,1025,1025,15,17,13903,2194,10058,1650,8339,8050,0,0,73,4,4,0,58,11,0,0,7,1,1,0,0,1,NaN,1.8,4.9,NaN,248.3,517.5999999999999,NaN,391.2,371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M1ssion,1,5,6,5,3,2,1,363,1,0,0,0,0,91213,8534,81957,722,467,11912,1120,10070,722,738,1,11053,3921,3921,14,14,12973,2629,8557,1785,9707,7700,1,0,136,0,0,0,72,14,0,0,8,2,0,0,0,0,0,0,7.699999999999999,3.5999999999999996,NaN,465.9,338.9,NaN,279.6,312.7,NaN,0.6999999999999886,-50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M1ssion,1,10,8,7,5,2,1,528,1,0,0,0,0,111508,23744,83753,4010,546,21722,3561,16891,1269,4762,1,22396,7551,3214,17,20,23336,5644,14891,2800,12187,10555,2,0,137,0,0,0,97,16,1,0,7,0,0,0,0,0,0,0,7,3.9,NaN,497.9,516,NaN,301.9,461.40000000000003,NaN,98.30000000000001,155.40000000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M1ssion,1,6,0,3,6,1,1,0,0,0,0,0,0,62415,48062,14114,238,0,8313,6135,1940,238,2885,1,6136,5999,5999,13,6,7412,866,6366,179,7663,7835,2,1,92,0,0,0,67,11,2,0,6,1,1,0,0,0,0,0,5.1,NaN,496.40000000000003,NaN,327.70000000000005,NaN,101.74000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Unified,1,4,5,12,3,1,1,783,0,0,0,0,0,155606,136062,12913,6630,0,26482,24858,1624,0,7047,1,11734,11113,4469,25,34,23407,10552,12685,169,10741,8960,3,1,164,18,18,0,79,16,3,0,11,1,0,0,0,0,1,0,6.5,5.7,3.5,488.29999999999995,503.4,550.3,278.3,322.4,361.29999999999995,27.899999999999977,0.6999999999999886,128.5,NaN,NaN,NaN,NaN,NaN,NaN
Unified,0,3,6,2,0,1,0,488,0,0,0,0,0,82814,39011,14520,29282,0,12352,7126,1374,3851,1520,1,4583,1664,1664,19,25,11905,4149,7183,572,8036,6625,1,0,145,0,0,0,58,12,3,0,9,2,0,0,0,0,0,0,7.5,6.1,NaN,420,420.09999999999997,NaN,254.1,378.20000000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Unified,1,17,4,14,5,2,5,380,4,0,0,0,0,92766,90486,1635,644,0,29754,29017,186,550,20991,5,8933,14241,12038,8,0,22905,17428,4858,619,18582,14400,3,0,71,0,0,0,4,18,0,0,6,0,1,0,0,0,0,1,4.1,2.4000000000000004,NaN,512.5,1322.5,NaN,807.3,888.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Unified,0,5,17,20,0,1,0,217,0,0,0,0,0,75640,3174,71845,620,711,23345,2474,20250,620,4102,5,10489,6594,6594,19,49,26428,12390,13172,865,15363,14600,1,0,55,2,0,2,468,17,0,0,9,0,0,0,0,1,0,0,3.5,2,NaN,514.8,1260,NaN,659,770.6,NaN,-90.60000000000002,-1.400000000000091,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Unified,0,9,16,3,3,1,1,100,0,0,0,0,0,32195,30179,2015,0,0,11973,11144,829,0,2102,3,13632,518,518,7,0,22226,10585,11245,395,10200,9800,0,0,40,0,0,0,2,11,0,0,5,0,0,0,0,0,0,0,3.5999999999999996,NaN,459.4,NaN,734.7,NaN,-67.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Unified,1,23,12,10,9,4,4,163,4,3,1,0,0,101053,89603,6348,5101,0,39265,33893,1618,3753,9780,3,13667,10525,2843,13,36,31721,15766,14195,1760,20930,18300,0,0,76,8,0,4,174,18,0,0,10,0,0,0,0,0,0,0,5.300000000000001,2.3,NaN,524.5,1401.5,NaN,898.5,1132.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Unified,1,5,9,21,3,1,1,199,0,0,0,0,0,30878,29423,1454,0,0,14287,13878,408,0,3821,1,7132,1657,1657,18,102,18638,12698,5320,619,13066,12700,0,0,25,0,0,0,158,17,0,0,11,0,0,0,0,0,0,0,1.8,NaN,481.3,NaN,556.9,NaN,-6.139999999999816,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Unified,0,1,11,8,0,1,0,145,0,0,0,0,0,41675,40222,1453,0,0,9315,8905,409,0,2508,5,3545,357,357,2,15,13031,6614,6397,20,7475,6900,0,0,59,0,0,0,96,10,0,0,2,0,0,0,0,0,NaN,4.6,NaN,464.2,NaN,547.5,NaN,-90.46000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Unified,1,20,14,7,7,2,4,255,4,0,0,0,0,178396,173155,4145,1095,0,43417,42278,726,412,7544,3,17656,6419,6419,9,42,40312,28078,12037,197,23696,18800,2,0,185,5,1,0,367,22,0,0,5,1,1,0,1,0,0,0,8.7,6.699999999999999,NaN,680.5,1273.9,NaN,947.9,998.9,NaN,156.4,-300.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Unified,0,1,1,2,0,1,0,902,0,0,0,0,0,33421,20145,10638,2638,0,5463,3944,828,690,446,1,2246,224,224,10,6,7715,4940,2054,720,4687,4545,0,0,93,0,0,0,6,10,2,0,7,1,0,0,0,0,NaN,7.8999999999999995,NaN,476.3,NaN,278.9,NaN,-38,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Kaiwing,1,9,6,15,3,3,4,133,3,1,0,0,0,59835,711,56281,2843,300,18418,546,16908,963,1097,1,7586,1637,1637,0,18,12210,4824,6302,1083,10310,9875,1,0,65,0,NaN,5.1,NaN,695.5,NaN,620.5999999999999,NaN,66.63999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Kaiwing,1,16,5,7,9,3,3,530,3,1,0,0,0,131637,6557,94458,30620,431,19443,349,14832,4261,8865,1,8616,19352,687,22,10,22756,5387,16470,898,13345,10900,1,1,35,103,64,19,489,15,0,0,9,3,0,0,0,0,1,0,0,1.5,NaN,226.5,564.6,NaN,223.5,518.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
